"","year","day","solarR","Tmax","Tmin","Tavg","RHmax","RHmin","RHavg","WS","precip"
"1",2002,1,5.03171999999999,-3,-3.46000000000004,-7.45500000000004,0.99,0.37,0.73375,9.33629204736668,0.000701573399999982
"2",2002,2,4.99877999999999,-2.09000000000003,-4.72000000000003,-8.44,0.88,0.43,0.68,3.8061421140312,0.000106299000000014
"3",2002,3,5.23475999999999,-5.42000000000002,-7.02000000000004,-8.75375000000003,1,0.54,0.8175,13.4458490044809,0.000403936199999998
"4",2002,4,5.24231999999999,-4.61000000000001,-6.22000000000003,-9.74437500000005,1,0.51,0.7775,7.48070054780919,0
"5",2002,5,5.33357999999999,-2.30000000000007,-7.10000000000002,-12.155625,1,0.34,0.64875,2.58990865946485,0
"6",2002,6,5.36057999999999,-1.00999999999999,-2.66000000000003,-9.55625000000003,0.9,-5.6843418860808e-16,0.569375,2.73961386171593,0.00233857800000003
"7",2002,7,5.10515999999999,0.269999999999982,-1.32000000000005,-4.669375,1,0.53,0.870625,4.63837082705418,0.0206007462
"8",2002,8,5.22125999999999,-1.58000000000004,-3.25999999999999,-5.98500000000001,1,0.6,0.869375,5.03915626500674,0
"9",2002,9,5.45183999999999,-2.75999999999999,-4.27000000000004,-6.62125000000003,1,0.55,0.84375,5.41708179907573,0
"10",2002,10,5.55821999999999,-3.17000000000002,-4.00999999999999,-6.63250000000005,1,0.66,0.86125,5.80227762768815,0
"11",2002,11,5.15159999999999,0.42999999999995,0.139999999999986,-3.39375000000001,1,0.55,0.82375,8.61176610283482,0.00142440660000002
"12",2002,12,4.45769999999999,0.319999999999936,-0.00999999999999091,-4.40125,1,0.46,0.821875,4.90757003359511,0.000488975399999954
"13",2002,13,5.69429999999999,0.42999999999995,-1.38,-5.81875000000002,1,0.6,0.863125,4.12939745777178,0
"14",2002,14,5.90705999999999,-2.44000000000005,-3.5,-6.82687500000003,1,0.73,0.945,6.48898868118523,2.12597999999659e-05
"15",2002,15,5.98859999999999,-1.94000000000005,-2.24000000000001,-5.60312500000003,1,0.66,0.90375,10.1237652459032,0.000191338200000062
"16",2002,16,5.75963999999999,-0.700000000000045,-2.42000000000002,-6.94375000000002,1,0.79,0.9275,3.24995859495226,0.00204094080000014
"17",2002,17,6.10253999999999,-0.53000000000003,-1.22000000000003,-7.51500000000004,1,0.65,0.890625,6.27160479180834,0.000361416600000066
"18",2002,18,5.7699,0.360000000000014,-0.240000000000009,-3.27312500000005,1,0.66,0.90125,9.06895649333278,0.00499605300000011
"19",2002,19,4.50845999999999,3.46999999999997,2.97999999999996,0.321249999999964,1,0.65,0.871875,14.6360603805888,0.0527030442
"20",2002,20,4.96367999999999,5.18999999999994,4.46999999999997,2.08499999999992,0.94,0.66,0.8775,18.9332638491922,0.0947974482
"21",2002,21,3.97763999999999,8.93999999999994,7.25999999999999,4.455625,0.99,0.71,0.87625,14.0297476047362,0.1212233796
"22",2002,22,4.78223999999999,6.17999999999995,5.20999999999998,2.984375,0.97,0.57,0.81625,16.1345388825429,0.0238534956
"23",2002,23,5.2326,7.67999999999995,6.75,4.04874999999993,0.87,0.69,0.785625,18.6681241606779,0.100133658
"24",2002,24,4.11587999999999,9.17999999999995,8.30999999999995,5.45124999999996,0.91,0.8,0.841875,17.40708373218,0.0610156260000003
"25",2002,25,6.70463999999999,5.63999999999999,3.83999999999997,2.82874999999996,0.96,0.74,0.84125,9.53449119025794,0.0235983780000001
"26",2002,26,5.66891999999999,10.26,9.29999999999995,6.53937499999995,0.94,0.68,0.806875,24.0409694878429,0.0680526198
"27",2002,27,2.88251999999999,11.4399999999999,10.8199999999999,8.79624999999999,1,0.52,0.8325,20.4530389100732,0.4070613906
"28",2002,28,5.18561999999999,11.55,10.9299999999999,8.21624999999995,0.93,0.79,0.864375,19.7442213671358,0.100665153
"29",2002,29,7.36829999999999,9.58999999999997,8.67999999999995,6.19437499999998,0.86,0.52,0.729375,12.6381844856375,0.00129684780000004
"30",2002,30,6.70301999999999,11.98,10.58,6.67750000000001,0.89,0.55,0.75125,14.1170996233582,0.00019133819999997
"31",2002,31,6.84287999999999,10.47,9.80999999999995,6.02125000000001,0.94,0.43,0.735625,12.3786719958563,0.000488975400000046
"32",2002,32,6.88823999999999,10.33,9.79999999999995,6.79499999999996,0.93,0.78,0.865625,15.4998830079836,0.00871651800000005
"33",2002,33,7.87373999999999,13.99,12.89,8.36124999999998,0.89,0.53,0.696875,16.6700469130739,0
"34",2002,34,8.25929999999999,14.8099999999999,13.55,8.551875,0.75,0.46,0.61875,20.2595242504042,0
"35",2002,35,8.23175999999999,12.52,9.64999999999998,7.07562499999995,0.83,0.42,0.681875,15.5516020773049,0
"36",2002,36,3.59801999999999,12.89,11.61,8.40625,0.86,0.67,0.740625,19.7400517396801,0.0688817520000003
"37",2002,37,6.75107999999999,8.53999999999996,6.83999999999997,4.52625,0.97,0.83,0.89375,5.37513619497882,0.0138826494000001
"38",2002,38,8.35974,7.32999999999998,5.97999999999996,2.390625,0.96,0.76,0.856875,7.36444395819802,0.00123306840000005
"39",2002,39,8.48015999999999,9.38999999999999,8.49000000000001,5.78125,1,0.8,0.908125,15.5520434415572,0.0533408382000001
"40",2002,40,6.31853999999999,11.09,10.03,7.34749999999997,0.95,0.81,0.889375,17.498995960914,0.3240418716
"41",2002,41,6.61715999999999,5.80999999999995,4.66999999999996,3.364375,0.94,0.81,0.874375,16.3672947007819,0.0964557126000002
"42",2002,42,6.52913999999999,10.1899999999999,9.46999999999997,6.39187499999997,0.94,0.77,0.865625,22.9200775702399,0.1143989838
"43",2002,43,6.03341999999999,11.05,9.87,8.20124999999996,0.93,0.72,0.85125,18.8784573920433,0.1896161562
"44",2002,44,4.86701999999999,9.38999999999999,8.25,6.03249999999997,0.98,0.84,0.9075,3.11548001268498,0.2709136314
"45",2002,45,8.12645999999999,4.89999999999998,2.56999999999994,0.426874999999995,0.96,0.77,0.874375,18.5132123003298,0.0831683376
"46",2002,46,10.39068,3.36000000000001,1.88999999999999,-0.438125000000014,0.93,0.6,0.7575,13.8776108313558,2.12597999999659e-05
"47",2002,47,10.3086,6.07999999999998,3.71999999999997,1.03874999999999,0.86,0.51,0.705,6.6011987443463,0
"48",2002,48,10.7109,6.21999999999997,3.45999999999998,0.791249999999991,0.95,0.66,0.7625,5.98083928440993,0
"49",2002,49,10.0386,5.12,4.03999999999996,0.531874999999957,0.91,0.67,0.824375,9.52311780043695,0.0121606056000001
"50",2002,50,8.12321999999999,4.97999999999996,3.71999999999997,1.505,0.96,0.68,0.873125,18.284227942578,0.1293871428
"51",2002,51,6.56045999999999,7.29999999999995,6.37,4.18999999999994,0.96,0.85,0.91375,22.1020411852878,0.5907460626
"52",2002,52,11.14128,2.03999999999996,-0.160000000000025,-2.75625000000002,0.92,0.57,0.788125,9.84098185905862,0.0313156854
"53",2002,53,4.36211999999999,6.76999999999998,5.02999999999997,0.924999999999955,0.98,0.36,0.800625,22.4720749435841,0.2106633582
"54",2002,54,9.02555999999999,3.80999999999995,2.75,1.67312499999997,0.93,0.78,0.85875,21.3930482651325,0.3321418554
"55",2002,55,10.69794,2.91999999999996,1.51999999999998,-0.669375000000059,0.89,0.67,0.806875,13.7057288441192,0.0816163722000002
"56",2002,56,5.59493999999999,8.15999999999997,6.92999999999995,4.6875,1,0.77,0.92875,16.3630455682955,0.2153405142
"57",2002,57,6.63227999999999,9.64999999999998,6.69999999999993,5,0.9,0.79,0.841875,23.534088232159,0.1827705006
"58",2002,58,10.1682,7.38,6.04999999999995,3.515625,0.96,0.68,0.8275,15.3517558322153,0.102365937
"59",2002,59,11.3454,6.72999999999996,5.34999999999997,2.67124999999999,0.94,0.71,0.82625,15.4670378948888,0.0421794432000001
"60",2002,60,13.02534,7.54999999999995,4.89999999999998,2.45562499999994,0.93,0.62,0.7925,1.69339178541622,0.0124369830000001
"61",2002,61,11.72286,4.33999999999997,1.51999999999998,-0.615625000000023,1,0.7,0.868125,4.00579302108896,0.0143503650000002
"62",2002,62,13.72896,5.50999999999999,3.53999999999996,-1.56062500000002,0.96,0.7,0.785,4.07233348540674,0
"63",2002,63,13.04964,8.63999999999999,5.13,0.78125,0.85,0.66,0.758125,3.62312351708312,0
"64",2002,64,14.25978,10.09,5.94999999999993,1.08937499999996,0.96,0.68,0.79125,1.32517438688767,0
"65",2002,65,13.71006,8.46999999999997,7.32999999999998,3.19562499999995,1,0.65,0.8225,11.9602733724789,0.00238109759999997
"66",2002,66,11.19204,8.95999999999998,7.63999999999999,5.61374999999998,0.95,0.8,0.8875,15.9591373612176,0.0547227252
"67",2002,67,14.92938,10.85,8.27999999999997,4.09187499999996,0.88,0.6,0.764375,4.73820209234083,0
"68",2002,68,14.11614,9.94999999999993,8.75999999999999,5.84749999999997,0.88,0.68,0.78,12.2118776203343,0.0293172642000001
"69",2002,69,15.65892,9.34999999999997,8.31999999999994,4.24937499999999,0.89,0.58,0.733125,7.96737452737533,0
"70",2002,70,15.84198,14.22,12.41,7.59062499999999,0.76,0.51,0.64625,10.3593238588579,0
"71",2002,71,12.14514,16.83,12.04,9.49749999999995,0.94,0.48,0.653125,6.72769510422225,0
"72",2002,72,11.961,15.1999999999999,11.58,8.76749999999998,0.83,0.54,0.70125,0.300522239318627,0.000148818600000038
"73",2002,73,10.98468,8.72999999999996,7.50999999999999,4.96437499999996,1,0.73,0.865,8.7944303383632,0.0353337876
"74",2002,74,13.46112,11.75,9.18999999999994,6.61124999999998,0.98,0.79,0.865625,7.1161333999404,0.00888659640000006
"75",2002,75,16.66008,15.47,13.1,8.32749999999999,1,0.74,0.85625,6.41427768883853,0
"76",2002,76,14.14098,15.9499999999999,14.13,9.90312499999999,0.98,0.68,0.799375,8.37292788848716,0
"77",2002,77,14.30028,16.16,14.27,10.5106249999999,0.88,0.67,0.766875,15.8572535277722,0.0656502624000001
"78",2002,78,9.79991999999999,10.29,8.79999999999995,8.16562499999998,0.99,0.79,0.890625,13.5085906691488,0.1999058994
"79",2002,79,10.7919,11.8,10.4,9.55937499999999,1,0.88,0.9475,16.2528073360738,0.4472636724
"80",2002,80,12.51072,12.4499999999999,11.08,9.17124999999999,1,0.85,0.91375,15.2961195439665,0.3329072082
"81",2002,81,11.94372,8.39999999999998,7.08999999999997,4.98499999999996,0.95,0.8,0.89625,12.6305138534906,0.2317105602
"82",2002,82,17.81946,6.27999999999997,4.64999999999998,1.24874999999997,0.92,0.63,0.81875,10.4426053730403,0.0266172696000001
"83",2002,83,18.13212,6.66999999999996,4.28999999999996,0.32937499999997,0.95,0.69,0.825625,7.68985450551591,0.00486849420000004
"84",2002,84,19.37304,5.62,2.93999999999994,-2.03750000000002,0.88,0.58,0.7575,4.02158885523372,0
"85",2002,85,19.73484,7.51999999999998,4.80999999999995,-1.62062500000002,0.96,0.5,0.756875,3.3765211110292,0
"86",2002,86,19.89036,7.81999999999994,6.18999999999994,0.143124999999941,1,0.48,0.77875,7.0518153032307,0
"87",2002,87,20.28348,11.4499999999999,9.64999999999998,3.01687499999997,0.89,0.48,0.723125,9.04922045882794,0
"88",2002,88,20.3472,15.37,12.98,6.35187499999995,0.87,0.41,0.634375,6.58401003066332,0
"89",2002,89,20.34396,18.1899999999999,11.97,6.24562499999996,0.88,0.41,0.603125,1.3013315181534,0
"90",2002,90,19.97298,16.1899999999999,13.05,5.54249999999996,0.87,0.3,0.53875,1.83514643783012,0
"91",2002,91,19.9287,17.78,14.24,8.00124999999997,0.65,0.37,0.51125,3.16000324141543,0
"92",2002,92,20.94282,19.25,17,11.088125,0.91,0.4,0.715625,9.88712721624755,0
"93",2002,93,21.23658,19.02,17.51,11.1,0.86,0.44,0.6775,13.9859833354391,0
"94",2002,94,21.55194,17.66,15.63,9.44999999999999,0.84,0.45,0.683125,10.32776334392,0
"95",2002,95,22.10706,12.55,10.4499999999999,5.73687499999994,0.93,0.38,0.66125,12.2567790342342,0
"96",2002,96,22.49478,8.17999999999995,7.00999999999999,1.92749999999995,0.86,0.34,0.643125,10.497624264158,0
"97",2002,97,22.6287,11.1999999999999,9.68999999999994,3.125,0.95,0.35,0.67875,7.67309814150461,0
"98",2002,98,22.8636,11.37,9.66999999999996,4.16937499999995,0.93,0.31,0.684375,7.00655089758615,0
"99",2002,99,22.98996,11.85,9.95999999999998,4.888125,0.83,0.35,0.6175,9.25350903954025,0
"100",2002,100,20.54538,11.13,10.23,5.32749999999999,0.84,0.42,0.658125,12.0467167887933,0
"101",2002,101,23.0445,13.86,11.9499999999999,7.06499999999994,0.94,0.51,0.72875,6.21355980488307,0
"102",2002,102,21.78846,15.76,14.0699999999999,9.51249999999993,0.93,0.57,0.739375,8.4106228188551,8.50392000000482e-05
"103",2002,103,14.82516,12.14,10.14,7.45187499999997,1,0.77,0.914375,9.90498369328554,0.0622061748
"104",2002,104,18.85572,9.29999999999995,7.63,4.64937499999996,0.99,0.69,0.9125,7.85207126080889,0.0595699596000001
"105",2002,105,22.51638,10.46,9.14999999999998,4.75749999999999,0.94,0.66,0.82125,6.27493150651109,0.000212598000000028
"106",2002,106,17.88264,10.1,9.11000000000001,5.51125000000002,1,0.78,0.873125,5.40126212771449,0.0346959936000001
"107",2002,107,17.79084,12.14,10.76,6.26562499999994,0.97,0.75,0.888125,2.79902174077006,0.0122031252000001
"108",2002,108,21.58272,15.5,12.73,8.11062499999997,0.98,0.51,0.7775,2.93857092367071,0.0200479914
"109",2002,109,18.71694,11.76,9.80999999999995,6.76687499999997,0.97,0.62,0.810625,3.50402476861688,0.0800431470000001
"110",2002,110,20.63232,13.52,12.03,6.87749999999994,0.99,0.79,0.89375,5.28088214198528,0.00956690999999998
"111",2002,111,23.3658,16.85,15,9.10124999999999,0.93,0.72,0.850625,5.06545030808058,0
"112",2002,112,25.05708,21.37,16.77,10.69625,0.96,0.51,0.739375,1.00636045306884,0
"113",2002,113,22.10274,17.5,14.89,11.559375,0.76,0.47,0.64375,7.17499377698563,2.12597999999659e-05
"114",2002,114,14.35698,17.41,16.1999999999999,10.82375,0.98,0.74,0.84375,4.30002417835205,0.0323361558000001
"115",2002,115,24.53328,18.67,16.6,12.4625,0.98,0.59,0.816875,4.31354688843392,0.0135424926000001
"116",2002,116,18.5544,16.39,10.73,9.71187499999996,1,0.6,0.83875,12.5395838853715,0.2046468348
"117",2002,117,23.9625,9.5,7.71999999999997,5.28437499999995,0.9,0.59,0.78,12.1469312143715,0.0564235092000001
"118",2002,118,18.33786,14.8,12.42,9.26249999999999,0.87,0.4,0.708125,14.9210899931656,0
"119",2002,119,19.8801,11.27,9.25999999999999,7.66312499999992,0.89,0.68,0.775,14.5531154744149,0.1079147448
"120",2002,120,22.7232,16.34,14.29,11.34375,0.91,0.46,0.71,12.9361068200233,0
"121",2002,121,16.50186,15.98,14.52,12.25875,1,0.5,0.734375,7.01159272992423,0.0507258828000001
"122",2002,122,18.63162,15.97,14.24,10.085625,1,0.78,0.92875,0.464794760886886,0.0737077266
"123",2002,123,12.3903,12.4,11.12,8.32437499999997,1,0.84,0.93875,8.61419965830741,0.3125828394
"124",2002,124,12.50208,9.87,8.89999999999998,6.83875,1,0.94,0.98,9.1314452313431,0.6084767358
"125",2002,125,23.6574,10.37,9.06999999999994,5.52625,1,0.75,0.91125,3.30732872350603,0.0705400164
"126",2002,126,23.21676,13.46,12.8099999999999,7.74624999999997,1,0.78,0.8775,1.95286462766772,0.00858895919999998
"127",2002,127,27.59778,18.66,17.26,12.2056249999999,0.98,0.6,0.84625,6.16348724043429,0
"128",2002,128,27.49518,23.17,20.8099999999999,15.89,0.93,0.53,0.7325,7.5274936205017,0
"129",2002,129,23.87556,26.42,23.5599999999999,16.485625,0.95,0.49,0.743125,5.62265981878513,0.148393404
"130",2002,130,20.59776,19.27,17.63,14.1331249999999,1,0.8,0.890625,5.1421650557921,0.2976584598
"131",2002,131,19.4697,17.03,15.27,13.0775,1,0.81,0.94,4.42935745342254,0.300507273
"132",2002,132,21.08808,15.6,14.39,11.82875,1,0.83,0.931875,2.06850151278243,0.1147816602
"133",2002,133,27.432,20.86,19.65,14.720625,0.98,0.69,0.874375,7.15929721211873,0.00720707219999998
"134",2002,134,25.82766,17.24,16.16,13.3099999999999,0.89,0.57,0.71,10.7644165665811,0.0126070614
"135",2002,135,27.37368,20.64,18.71,13.41,0.87,0.41,0.64,2.58524146629334,0.000255117600000052
"136",2002,136,29.02284,26.1799999999999,23.77,16.983125,0.94,0.38,0.675,3.21466333633274,0
"137",2002,137,29.1006,27.1,25.02,19.730625,0.83,0.39,0.634375,0.832176104654188,0
"138",2002,138,17.58996,22.65,19.36,16.245625,1,0.64,0.8175,7.24289158736879,0.049322736
"139",2002,139,25.95834,19.9499999999999,18.54,13.53,1,0.56,0.8575,3.340093113069,0.00756848879999995
"140",2002,140,26.082,22.15,20.84,15.7212499999999,0.93,0.46,0.688125,5.22069240472722,0
"141",2002,141,29.0358,25.46,23.88,17.9456249999999,0.98,0.42,0.726875,10.1107625869886,0
"142",2002,142,24.33348,27.0699999999999,24,19.410625,0.75,0.38,0.591875,7.94714341726345,0.00227479860000004
"143",2002,143,15.3198,18.91,16.76,14.150625,1,0.73,0.898125,5.70266468653242,0.139783185
"144",2002,144,28.50714,19.25,18.4,13.686875,1,0.6,0.845625,6.7806895766609,0.000680313600000017
"145",2002,145,21.58866,18.28,15.9399999999999,12.00625,1,0.64,0.884375,3.25626954716221,0.0455597514
"146",2002,146,28.71774,18.51,17.4299999999999,11.951875,1,0.47,0.7775,4.07972380050097,0
"147",2002,147,21.19662,19.87,16.6899999999999,12.4125,1,0.57,0.82625,2.10254564786702,0.0550203624
"148",2002,148,27.16794,18.77,17.6799999999999,12.1981249999999,1,0.56,0.859375,5.14835552674831,0.00833384159999993
"149",2002,149,23.73462,17.47,15.58,11.878125,0.84,0.5,0.6975,5.99389011605024,0
"150",2002,150,29.5326,19.11,17.27,13.034375,0.92,0.45,0.644375,0.953684391725939,0
"151",2002,151,29.96028,19.66,17.92,14.035625,0.85,0.41,0.610625,4.53302941395337,0
"152",2002,152,30.75678,21.3099999999999,20.23,14.4662499999999,0.84,0.37,0.635,6.12153028708105,0
"153",2002,153,31.023,22.67,21.74,15.81875,0.93,0.35,0.616875,8.18054774324353,0
"154",2002,154,29.31822,25.71,23.84,17.6643749999999,0.99,0.36,0.715625,6.16351812354147,0.1358288622
"155",2002,155,27.22626,25.49,23.08,18.696875,1,0.6,0.854375,7.37301309068315,0.3021442776
"156",2002,156,24.2298,26.27,23.73,17.923125,1,0.53,0.795625,11.7306419479896,0.5902358274
"157",2002,157,23.10336,19.54,17.79,14.865,1,0.85,0.94125,5.32889672072961,0.4203700254
"158",2002,158,23.07528,16.87,15.79,13.134375,1,0.81,0.940625,9.33870671450233,0.1949948856
"159",2002,159,26.94492,20.53,18.38,14.005625,1,0.55,0.8075,1.06233486725161,0
